GeneID,adj.P.Val,pvalue,lfcSE,stat,logFC,baseMean,Gene.symbol,Description
125488,4.07E-06,1.28E-06,0.17,-4.8434,-0.823769,703.24,TTC39C,tetratricopeptide repeat domain 39C
4277,4.12E-06,1.29E-06,0.212,-4.84117,-1.026775,199.9,MICB,MHC class I polypeptide-related sequence B
7625,4.12E-06,1.29E-06,0.264,4.84117,1.277551,466.06,ZNF74,zinc finger protein 74
5892,4.12E-06,1.29E-06,0.239,4.84083,1.155172,165.12,RAD51D,RAD51 paralog D
167681,4.12E-06,1.29E-06,1.336,4.84072,6.467225,11.42,PRSS35,serine protease 35
130814,4.12E-06,1.29E-06,0.279,-4.84063,-1.351224,169.95,SLC66A3,solute carrier family 66 member 3
84054,4.13E-06,1.30E-06,0.92,-4.84046,-4.454708,16.29,PCDHB19P,protocadherin beta 19 pseudogene
6507,4.15E-06,1.30E-06,1.228,4.8395,5.942967,77.54,SLC1A3,solute carrier family 1 member 3
6877,4.16E-06,1.31E-06,0.267,4.83891,1.293366,154.16,TAF5,TATA-box binding protein associated factor 5
10767,4.16E-06,1.31E-06,0.187,4.8386,0.903575,879.74,HBS1L,HBS1 like translational GTPase
167227,4.17E-06,1.31E-06,0.183,4.83821,0.886883,1354.75,DCP2,decapping mRNA 2
51382,4.17E-06,1.31E-06,0.23,4.83818,1.11432,154.16,ATP6V1D,ATPase H+ transporting V1 subunit D
105374299,4.20E-06,1.32E-06,1.081,-4.83695,-5.230756,13.84,LOC105374299,
55816,4.21E-06,1.32E-06,1.016,-4.83649,-4.914865,14.67,DOK5,docking protein 5
84504,4.21E-06,1.32E-06,0.416,-4.83606,-2.013672,62.32,NKX6-2,NK6 homeobox 2
92715,4.22E-06,1.32E-06,0.204,-4.83599,-0.985482,471.07,DPH7,diphthamide biosynthesis 7
257397,4.22E-06,1.33E-06,0.267,4.83583,1.290522,209.72,TAB3,TGF-beta activated kinase 1 (MAP3K7) binding protein 3
23471,4.22E-06,1.33E-06,0.177,4.83567,0.856007,484.22,TRAM1,translocation associated membrane protein 1
91,4.23E-06,1.33E-06,0.195,-4.8351,-0.942368,533.29,ACVR1B,activin A receptor type 1B
285600,4.25E-06,1.34E-06,0.505,-4.83416,-2.442928,37.33,KIAA0825,KIAA0825
107986293,4.26E-06,1.34E-06,0.811,4.83386,3.919882,18.34,LOC107986293,uncharacterized LOC107986293
5724,4.26E-06,1.34E-06,0.483,-4.83364,-2.332396,37.6,PTAFR,platelet activating factor receptor
64418,4.28E-06,1.35E-06,0.327,4.83277,1.578753,72.62,TMEM168,transmembrane protein 168
221749,4.31E-06,1.36E-06,0.282,4.83149,1.361066,169.11,PXDC1,PX domain containing 1
55336,4.31E-06,1.36E-06,0.222,-4.83129,-1.07218,173.75,FBXL8,F-box and leucine rich repeat protein 8
89941,4.32E-06,1.36E-06,0.188,-4.83079,-0.905834,1203.3,RHOT2,ras homolog family member T2
63875,4.33E-06,1.36E-06,0.309,4.83014,1.492607,179.47,MRPL17,mitochondrial ribosomal protein L17
148206,4.34E-06,1.37E-06,0.371,4.82986,1.791279,574.96,ZNF714,zinc finger protein 714
80005,4.35E-06,1.37E-06,0.187,-4.8293,-0.903168,342.68,DOCK5,dedicator of cytokinesis 5
101927954,4.36E-06,1.37E-06,0.441,-4.82873,-2.130843,30.64,LOC101927954,uncharacterized LOC101927954
63977,4.37E-06,1.38E-06,0.192,-4.82838,-0.928541,273.25,PRDM15,PR/SET domain 15
90933,4.37E-06,1.38E-06,0.151,-4.82824,-0.730259,1524.17,TRIM41,tripartite motif containing 41
5168,4.39E-06,1.38E-06,1.341,4.82752,6.475062,11.49,ENPP2,ectonucleotide pyrophosphatase/phosphodiesterase 2
54841,4.39E-06,1.38E-06,0.247,4.82751,1.191509,130.01,BIVM,"basic, immunoglobulin-like variable motif containing"
4862,4.39E-06,1.39E-06,0.274,-4.82709,-1.324328,93.89,NPAS2,neuronal PAS domain protein 2
3371,4.41E-06,1.39E-06,1.275,4.82653,6.15229,18.06,TNC,tenascin C
79603,4.41E-06,1.39E-06,0.233,-4.82648,-1.125657,353.8,CERS4,ceramide synthase 4
100505678,4.44E-06,1.40E-06,0.506,4.82472,2.438957,39.56,STARD4-AS1,STARD4 antisense RNA 1
4077,4.49E-06,1.42E-06,0.256,4.82267,1.232589,489.65,NBR1,NBR1 autophagy cargo receptor
9501,4.49E-06,1.42E-06,0.28,-4.82263,-1.351647,124.74,RPH3AL,rabphilin 3A like (without C2 domains)
56097,4.50E-06,1.42E-06,0.646,-4.82218,-3.11283,18.39,PCDHGC5,"protocadherin gamma subfamily C, 5"
107985023,4.50E-06,1.42E-06,0.351,-4.82195,-1.692646,91.85,LOC107985023,
51050,4.51E-06,1.43E-06,1.338,4.82144,6.44902,11.28,PI15,peptidase inhibitor 15
5349,4.54E-06,1.43E-06,1.767,-4.82016,-8.519576,502.94,FXYD3,FXYD domain containing ion transport regulator 3
84674,4.54E-06,1.44E-06,0.501,4.82005,2.417243,42.66,CARD6,caspase recruitment domain family member 6
55859,4.56E-06,1.44E-06,1.353,4.81945,6.520878,11.84,BEX1,brain expressed X-linked 1
107983988,4.56E-06,1.44E-06,0.657,-4.81925,-3.168468,15.49,SPEM3,SPEM family member 3
8604,4.57E-06,1.44E-06,0.238,4.81896,1.146049,235.13,SLC25A12,solute carrier family 25 member 12
101929280,4.57E-06,1.45E-06,0.609,-4.81868,-2.935595,26.46,LOC101929280,
3014,4.59E-06,1.45E-06,0.26,4.81785,1.251903,4087.44,H2AX,H2A.X variant histone
105374010,4.60E-06,1.45E-06,0.557,4.81758,2.682934,31.89,LOC105374010,uncharacterized LOC105374010
100128361,4.60E-06,1.46E-06,0.306,-4.81728,-1.471778,60.39,LOC100128361,uncharacterized LOC100128361
23515,4.62E-06,1.46E-06,0.178,-4.81651,-0.855259,1243.7,MORC3,MORC family CW-type zinc finger 3
2028,4.63E-06,1.46E-06,0.335,-4.81614,-1.612381,58.55,ENPEP,glutamyl aminopeptidase
402665,4.63E-06,1.46E-06,0.621,-4.81612,-2.989512,27.57,IGLON5,IgLON family member 5
541578,4.63E-06,1.46E-06,0.208,4.81613,1.000664,241.31,EOLA2,endothelium and lymphocyte associated ASCH domain 2
51631,4.63E-06,1.47E-06,0.201,4.81581,0.968204,418.21,LUC7L2,"LUC7 like 2, pre-mRNA splicing factor"
440253,4.64E-06,1.47E-06,0.622,4.81554,2.997064,27.64,WHAMMP2,WHAMM pseudogene 2
100287497,4.65E-06,1.47E-06,0.251,4.81501,1.206911,108.75,SEPTIN7P13,septin 7 pseudogene 13
107985162,4.65E-06,1.47E-06,0.866,-4.81497,-4.170521,13.7,LOC107985162,uncharacterized LOC107985162
387496,4.66E-06,1.48E-06,0.508,4.81454,2.446608,50.31,RASL11A,RAS like family 11 member A
57165,4.66E-06,1.48E-06,0.337,-4.81451,-1.623464,73.15,GJC2,gap junction protein gamma 2
324,4.67E-06,1.48E-06,0.236,4.81409,1.136025,599.39,APC,APC regulator of WNT signaling pathway
107987245,4.71E-06,1.49E-06,0.327,4.81248,1.574085,104.91,LOC107987245,uncharacterized LOC107987245
84839,4.73E-06,1.50E-06,0.666,-4.8116,-3.205405,19.59,RAX2,retina and anterior neural fold homeobox 2
51188,4.73E-06,1.50E-06,0.413,4.81133,1.985968,41.06,SS18L2,SS18 like 2
106480334,4.74E-06,1.50E-06,0.339,4.81096,1.632695,64.52,BMS1P22,BMS1 pseudogene 22
84842,4.74E-06,1.50E-06,0.603,-4.81085,-2.899705,21.8,HPDL,4-hydroxyphenylpyruvate dioxygenase like
10617,4.74E-06,1.50E-06,0.232,4.8108,1.116295,273.96,STAMBP,STAM binding protein
56882,4.74E-06,1.50E-06,0.184,-4.81076,-0.886891,1189.23,CDC42SE1,CDC42 small effector 1
104472715,4.74E-06,1.50E-06,0.602,-4.81068,-2.897824,22.13,SNHG14,small nucleolar RNA host gene 14
100192386,4.74E-06,1.50E-06,0.883,-4.81061,-4.248221,127.2,FLJ16779,uncharacterized LOC100192386
6988,4.75E-06,1.51E-06,0.269,4.81035,1.295046,148.84,TCTA,T cell leukemia translocation altered
3661,4.76E-06,1.51E-06,0.204,-4.80986,-0.979183,987.87,IRF3,interferon regulatory factor 3
57017,4.77E-06,1.51E-06,0.214,4.80955,1.03075,265.69,COQ9,coenzyme Q9
56945,4.78E-06,1.52E-06,0.329,4.80914,1.583386,96.88,MRPS22,mitochondrial ribosomal protein S22
25923,4.78E-06,1.52E-06,0.19,-4.80905,-0.912541,695.02,ATL3,atlastin GTPase 3
49854,4.78E-06,1.52E-06,0.245,4.80907,1.179741,308.83,ZBTB21,zinc finger and BTB domain containing 21
25,4.80E-06,1.52E-06,0.176,-4.80823,-0.844934,719.7,ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase"
102724780,4.80E-06,1.52E-06,0.486,-4.80806,-2.334357,30.09,LOC102724780,uncharacterized LOC102724780
11236,4.80E-06,1.53E-06,0.204,-4.80788,-0.979496,286.33,RNF139,ring finger protein 139
26824,4.80E-06,1.53E-06,0.489,4.8078,2.35052,39.1,RNU11,"RNA, U11 small nuclear"
64579,4.81E-06,1.53E-06,1.285,4.80741,6.179775,18.42,NDST4,N-deacetylase and N-sulfotransferase 4
9277,4.81E-06,1.53E-06,0.17,-4.80725,-0.817176,558.93,WDR46,WD repeat domain 46
23396,4.85E-06,1.54E-06,0.177,-4.80582,-0.848473,506.6,PIP5K1C,phosphatidylinositol-4-phosphate 5-kinase type 1 gamma
392862,4.85E-06,1.54E-06,0.258,-4.80578,-1.237815,142.49,GRID2IP,Grid2 interacting protein
51177,4.85E-06,1.54E-06,0.197,4.80556,0.947702,312.43,PLEKHO1,pleckstrin homology domain containing O1
29798,4.86E-06,1.55E-06,0.287,-4.80532,-1.378241,264.25,C2orf27A,chromosome 2 open reading frame 27A
83939,4.86E-06,1.55E-06,0.205,4.80525,0.985753,264.59,EIF2A,eukaryotic translation initiation factor 2A
81603,4.86E-06,1.55E-06,0.242,-4.80528,-1.165047,246.77,TRIM8,tripartite motif containing 8
23171,4.87E-06,1.55E-06,0.184,-4.80465,-0.884956,393.24,GPD1L,glycerol-3-phosphate dehydrogenase 1 like
8795,4.89E-06,1.56E-06,0.173,4.8038,0.832177,515.65,TNFRSF10B,TNF receptor superfamily member 10b
619190,4.93E-06,1.57E-06,0.483,-4.80243,-2.317868,29.55,FDPSP2,farnesyl diphosphate synthase pseudogene 2
6252,4.93E-06,1.57E-06,0.507,4.80203,2.436739,30.14,RTN1,reticulon 1
663,4.96E-06,1.58E-06,0.231,4.80111,1.109549,232.36,BNIP2,BCL2 interacting protein 2
4563,4.96E-06,1.58E-06,0.304,-4.80113,-1.461804,219.28,TRNG,tRNA-Gly
22899,4.97E-06,1.58E-06,0.733,-4.80068,-3.519525,14.65,ARHGEF15,Rho guanine nucleotide exchange factor 15
169981,4.99E-06,1.59E-06,0.327,4.79976,1.569772,91.29,SPIN3,spindlin family member 3
654817,5.00E-06,1.59E-06,0.596,-4.79935,-2.861498,30.05,NCF1C,neutrophil cytosolic factor 1C pseudogene
107985435,5.00E-06,1.59E-06,0.919,-4.79926,-4.408559,12.99,LOC107985435,uncharacterized LOC107985435
100287902,5.00E-06,1.59E-06,1.347,-4.79919,-6.46622,11.35,LGALS8-AS1,LGALS8 antisense RNA 1
60677,5.01E-06,1.60E-06,0.807,-4.79881,-3.87338,15.01,CELF6,CUGBP Elav-like family member 6
27185,5.01E-06,1.60E-06,0.256,4.79874,1.227798,140.25,DISC1,DISC1 scaffold protein
728113,5.02E-06,1.60E-06,0.918,-4.79842,-4.405248,13.07,ANXA8L1,annexin A8 like 1
440300,5.02E-06,1.60E-06,0.197,4.79841,0.94626,320.58,LOC440300,chondroitin sulfate proteoglycan 4 pseudogene
9129,5.03E-06,1.60E-06,0.21,-4.79774,-1.007686,805.72,PRPF3,pre-mRNA processing factor 3
4210,5.03E-06,1.60E-06,0.861,-4.79774,-4.129223,15.47,MEFV,"MEFV innate immunity regulator, pyrin"
255101,5.04E-06,1.61E-06,0.734,-4.79747,-3.522458,36.4,CFAP65,cilia and flagella associated protein 65
1288,5.04E-06,1.61E-06,0.182,4.79744,0.872918,290.26,COL4A6,collagen type IV alpha 6 chain
117154,5.04E-06,1.61E-06,1.129,4.7972,5.413656,20.06,DACH2,dachshund family transcription factor 2
28227,5.05E-06,1.61E-06,0.18,4.79673,0.864636,783.81,PPP2R3B,protein phosphatase 2 regulatory subunit B''beta
26100,5.07E-06,1.62E-06,0.171,4.79609,0.81806,483,WIPI2,"WD repeat domain, phosphoinositide interacting 2"
105372496,5.08E-06,1.62E-06,0.635,4.79572,3.04543,23.62,LOC105372496,
64131,5.08E-06,1.62E-06,0.366,-4.79539,-1.757218,64.28,XYLT1,xylosyltransferase 1
642517,5.11E-06,1.63E-06,0.307,4.79438,1.471904,90.2,AGAP9,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 9"
53916,5.11E-06,1.63E-06,0.369,-4.79431,-1.767751,43.3,RAB4B,"RAB4B, member RAS oncogene family"
284346,5.13E-06,1.64E-06,0.501,-4.79357,-2.399772,25.93,ZNF575,zinc finger protein 575
8417,5.14E-06,1.64E-06,0.266,4.79293,1.275839,253.76,STX7,syntaxin 7
55646,5.15E-06,1.65E-06,0.346,4.79271,1.657539,68.05,LYAR,Ly1 antibody reactive
26223,5.16E-06,1.65E-06,0.752,4.79209,3.602473,25.18,FBXL21P,"F-box and leucine rich repeat protein 21, pseudogene"
64760,5.17E-06,1.65E-06,0.245,-4.79174,-1.175955,215.18,FHIP2B,FHF complex subunit HOOK interacting protein 2B
5783,5.18E-06,1.66E-06,0.274,4.79123,1.313475,1064.82,PTPN13,protein tyrosine phosphatase non-receptor type 13
4267,5.20E-06,1.66E-06,0.291,4.79058,1.395328,298.81,CD99,CD99 molecule (Xg blood group)
23305,5.22E-06,1.67E-06,0.435,4.7897,2.084707,62.71,ACSL6,acyl-CoA synthetase long chain family member 6
109951030,5.23E-06,1.67E-06,0.164,-4.78922,-0.785226,903.47,PKD1P3-NPIPA1,PKD1P3-NPIPA1 readthrough
9569,5.26E-06,1.68E-06,0.211,-4.78805,-1.00806,314.48,GTF2IRD1,GTF2I repeat domain containing 1
5638,5.27E-06,1.69E-06,0.322,4.78761,1.542668,108.13,PRRG1,proline rich and Gla domain 1
7545,5.28E-06,1.69E-06,0.292,-4.78733,-1.398681,79.85,ZIC1,Zic family member 1
3320,5.31E-06,1.70E-06,0.184,4.78621,0.88207,2126.21,HSP90AA1,heat shock protein 90 alpha family class A member 1
65083,5.32E-06,1.70E-06,0.204,-4.78569,-0.9739,370.98,NOL6,nucleolar protein 6
83442,5.33E-06,1.71E-06,0.296,-4.78527,-1.415561,188.02,SH3BGRL3,SH3 domain binding glutamate rich protein like 3
10188,5.34E-06,1.71E-06,0.228,-4.78502,-1.091723,770.35,TNK2,tyrosine kinase non receptor 2
26800,5.34E-06,1.71E-06,0.224,-4.78496,-1.070673,164,SNORD49A,"small nucleolar RNA, C/D box 49A"
150383,5.35E-06,1.71E-06,0.309,4.78465,1.478927,128.82,CDPF1,cysteine rich DPF motif domain containing 1
5981,5.35E-06,1.71E-06,0.226,4.78459,1.081371,687.85,RFC1,replication factor C subunit 1
29763,5.35E-06,1.72E-06,0.194,-4.78435,-0.927438,744.31,PACSIN3,protein kinase C and casein kinase substrate in neurons 3
26057,5.36E-06,1.72E-06,0.238,4.78389,1.139199,1484.63,ANKRD17,ankyrin repeat domain 17
55314,5.36E-06,1.72E-06,0.295,4.78384,1.411942,78.1,TMEM144,transmembrane protein 144
2051,5.37E-06,1.72E-06,0.347,-4.78359,-1.662191,82.68,EPHB6,EPH receptor B6
105376326,5.37E-06,1.72E-06,0.358,-4.78345,-1.710622,80.99,LOC105376326,uncharacterized LOC105376326
1128,5.41E-06,1.73E-06,0.96,-4.78224,-4.589021,11.93,CHRM1,cholinergic receptor muscarinic 1
65109,5.43E-06,1.74E-06,0.439,4.78144,2.099811,74.28,UPF3B,UPF3B regulator of nonsense mediated mRNA decay
100533179,5.43E-06,1.74E-06,0.253,4.78127,1.208542,148.57,UBE2F-SCLY,UBE2F-SCLY readthrough (NMD candidate)
89849,5.44E-06,1.75E-06,0.186,-4.78086,-0.889505,434.23,ATG16L2,autophagy related 16 like 2
285386,5.44E-06,1.75E-06,0.535,-4.78069,-2.557989,28.71,TPRG1,tumor protein p63 regulated 1
10443,5.45E-06,1.75E-06,0.213,-4.78038,-1.018843,1485.68,N4BP2L2,NEDD4 binding protein 2 like 2
79414,5.51E-06,1.77E-06,0.384,-4.77825,-1.835519,73.87,LRFN3,leucine rich repeat and fibronectin type III domain containing 3
25934,5.51E-06,1.77E-06,0.268,4.77817,1.281407,116.14,NIPSNAP3A,nipsnap homolog 3A
146542,5.52E-06,1.77E-06,0.253,-4.77758,-1.207154,185.09,ZNF688,zinc finger protein 688
23366,5.55E-06,1.78E-06,0.265,4.77663,1.266222,162.02,MATCAP2,microtubule associated tyrosine carboxypeptidase 2
375323,5.56E-06,1.79E-06,0.622,-4.77611,-2.96856,16.68,LHFPL4,LHFPL tetraspan subfamily member 4
1317,5.59E-06,1.80E-06,0.181,4.77518,0.864149,484.4,SLC31A1,solute carrier family 31 member 1
257068,5.60E-06,1.80E-06,0.467,4.77491,2.229972,43.95,PLCXD2,phosphatidylinositol specific phospholipase C X domain containing 2
55146,5.60E-06,1.80E-06,0.204,-4.77486,-0.975996,356.4,ZDHHC4,zinc finger DHHC-type palmitoyltransferase 4
10561,5.60E-06,1.80E-06,0.862,-4.77459,-4.117668,21.8,IFI44,interferon induced protein 44
4849,5.70E-06,1.83E-06,0.214,-4.77124,-1.020993,249.34,CNOT3,CCR4-NOT transcription complex subunit 3
83707,5.70E-06,1.83E-06,0.244,-4.77101,-1.164484,186.4,TRPT1,tRNA phosphotransferase 1
107985405,5.70E-06,1.83E-06,0.294,-4.77086,-1.401741,83.34,LOC107985405,uncharacterized LOC107985405
3658,5.76E-06,1.85E-06,0.238,4.76873,1.134627,1110.97,IREB2,iron responsive element binding protein 2
56139,5.76E-06,1.85E-06,0.617,-4.76867,-2.94211,51.66,PCDHA10,protocadherin alpha 10
79066,5.77E-06,1.86E-06,0.279,4.76845,1.328596,460.98,METTL16,"methyltransferase 16, N6-methyladenosine"
84134,5.80E-06,1.87E-06,0.243,4.76738,1.158487,237.92,TOMM40L,translocase of outer mitochondrial membrane 40 like
51362,5.81E-06,1.87E-06,0.223,4.76702,1.061324,221.94,CDC40,cell division cycle 40
84284,5.83E-06,1.88E-06,0.361,4.76643,1.720812,176.57,NTPCR,"nucleoside-triphosphatase, cancer-related"
10938,5.83E-06,1.88E-06,0.215,-4.76612,-1.023991,293.92,EHD1,EH domain containing 1
2593,5.83E-06,1.88E-06,0.299,4.76604,1.427254,248.12,GAMT,guanidinoacetate N-methyltransferase
142679,5.85E-06,1.88E-06,0.486,4.76549,2.313712,56.9,DUSP19,dual specificity phosphatase 19
169611,5.87E-06,1.89E-06,0.232,-4.76474,-1.106189,138.68,OLFML2A,olfactomedin like 2A
100616376,5.87E-06,1.89E-06,0.932,-4.76473,-4.438365,15.85,MIR4492,microRNA 4492
10535,5.91E-06,1.90E-06,0.241,4.76342,1.146579,505.41,RNASEH2A,ribonuclease H2 subunit A
85302,5.92E-06,1.91E-06,0.169,4.7628,0.803089,478.69,FBF1,Fas binding factor 1
80331,5.93E-06,1.91E-06,0.153,-4.76269,-0.728187,1709.55,DNAJC5,DnaJ heat shock protein family (Hsp40) member C5
55512,5.94E-06,1.91E-06,0.329,-4.76235,-1.564714,68.76,SMPD3,sphingomyelin phosphodiesterase 3
10882,5.97E-06,1.93E-06,0.405,4.76102,1.930478,101.91,C1QL1,complement C1q like 1
64793,5.98E-06,1.93E-06,0.166,4.76075,0.792621,862.7,CEP85,centrosomal protein 85
5095,5.98E-06,1.93E-06,0.191,-4.76071,-0.910871,549.37,PCCA,propionyl-CoA carboxylase subunit alpha
3481,5.99E-06,1.93E-06,0.405,-4.76048,-1.926977,76.09,IGF2,insulin like growth factor 2
30001,5.99E-06,1.93E-06,0.185,4.76023,0.878405,692.39,ERO1A,endoplasmic reticulum oxidoreductase 1 alpha
29928,6.01E-06,1.94E-06,0.307,4.75969,1.462575,204.86,TIMM22,translocase of inner mitochondrial membrane 22
692108,6.03E-06,1.95E-06,0.457,-4.75889,-2.175745,32.18,SNORD67,"small nucleolar RNA, C/D box 67"
55161,6.05E-06,1.95E-06,0.208,4.75819,0.990801,1315.23,TMEM33,transmembrane protein 33
3105,6.06E-06,1.95E-06,0.266,-4.75805,-1.264253,1783.49,HLA-A,"major histocompatibility complex, class I, A"
105378120,6.06E-06,1.96E-06,0.443,4.75797,2.10996,40.78,LOC105378120,uncharacterized LOC105378120
26470,6.07E-06,1.96E-06,0.248,-4.75744,-1.179402,320.01,SEZ6L2,seizure related 6 homolog like 2
23285,6.11E-06,1.97E-06,0.45,4.75624,2.142282,59.13,KIAA1107,replaced by ID 284697
290,6.11E-06,1.97E-06,0.508,-4.75614,-2.414593,36.43,ANPEP,"alanyl aminopeptidase, membrane"
105372655,6.14E-06,1.98E-06,1.348,-4.75524,-6.409297,11.02,LOC105372655,uncharacterized LOC105372655
23568,6.14E-06,1.98E-06,0.26,4.75505,1.237449,276.49,ARL2BP,ADP ribosylation factor like GTPase 2 binding protein
1103,6.15E-06,1.99E-06,0.973,-4.7546,-4.625583,12.19,CHAT,choline O-acetyltransferase
100533464,6.18E-06,2.00E-06,0.263,-4.75355,-1.251582,95.14,PRH1-PRR4,PRH1-PRR4 readthrough
64167,6.18E-06,2.00E-06,0.614,4.75349,2.920493,26.75,ERAP2,endoplasmic reticulum aminopeptidase 2
79724,6.19E-06,2.00E-06,0.143,4.75334,0.680364,2554.76,ZNF768,zinc finger protein 768
166824,6.20E-06,2.01E-06,1.337,4.75282,6.355782,10.57,RASSF6,Ras association domain family member 6
677839,6.20E-06,2.01E-06,0.553,4.75281,2.629694,75.43,SNORA71C,"small nucleolar RNA, H/ACA box 71C"
11072,6.22E-06,2.01E-06,0.343,4.75218,1.631417,110.53,DUSP14,dual specificity phosphatase 14
137797,6.26E-06,2.02E-06,0.806,-4.75096,-3.827941,16.36,LYPD2,LY6/PLAUR domain containing 2
6494,6.26E-06,2.03E-06,0.268,4.75073,1.271065,484,SIPA1,signal-induced proliferation-associated 1
79809,6.27E-06,2.03E-06,0.318,4.75061,1.512552,253.31,TTC21B,tetratricopeptide repeat domain 21B
105373366,6.27E-06,2.03E-06,0.729,4.75058,3.461128,19.71,IDS2,uncharacterized IDS2
4556,6.27E-06,2.03E-06,0.305,-4.7504,-1.448615,356.91,TRNE,tRNA-Glu
105376314,6.30E-06,2.04E-06,0.801,-4.74948,-3.806448,20.89,LOC105376314,uncharacterized LOC105376314
100506433,6.30E-06,2.04E-06,1.129,4.74937,5.363452,19.85,LINC00648,long intergenic non-protein coding RNA 648
1859,6.35E-06,2.06E-06,0.282,-4.74765,-1.339134,2029.72,DYRK1A,dual specificity tyrosine phosphorylation regulated kinase 1A
8850,6.38E-06,2.07E-06,0.283,4.74687,1.342089,152.63,KAT2B,lysine acetyltransferase 2B
11320,6.43E-06,2.08E-06,0.254,-4.74506,-1.20611,336.87,MGAT4A,"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A"
285987,6.43E-06,2.08E-06,1.373,4.74507,6.513488,11.81,DLX6-AS1,DLX6 antisense RNA 1
25937,6.45E-06,2.09E-06,0.31,4.74447,1.472584,83.44,WWTR1,WW domain containing transcription regulator 1
11117,6.47E-06,2.10E-06,0.29,-4.74382,-1.375195,127.85,EMILIN1,elastin microfibril interfacer 1
706,6.47E-06,2.10E-06,0.317,4.74381,1.505179,379.75,TSPO,translocator protein
7466,6.47E-06,2.10E-06,0.269,-4.74375,-1.274113,187.22,WFS1,wolframin ER transmembrane glycoprotein
105372249,6.49E-06,2.11E-06,0.492,-4.74299,-2.331777,31.05,LOC105372249,uncharacterized LOC105372249
5452,6.50E-06,2.11E-06,0.391,-4.74275,-1.855891,52.5,POU2F2,POU class 2 homeobox 2
105372647,6.52E-06,2.12E-06,1.341,-4.74209,-6.360879,304.88,LOC105372647,uncharacterized LOC105372647
29887,6.53E-06,2.12E-06,0.373,4.74167,1.768299,51.26,SNX10,sorting nexin 10
55057,6.55E-06,2.13E-06,0.426,-4.74112,-2.021513,47.83,CRYBG2,crystallin beta-gamma domain containing 2
338436,6.55E-06,2.13E-06,0.806,-4.74099,-3.823006,17.93,BLACE,B cell acute lymphoblastic leukemia expressed
9844,6.58E-06,2.14E-06,0.894,4.7401,4.238794,18.61,ELMO1,engulfment and cell motility 1
100529262,6.60E-06,2.14E-06,0.374,-4.73938,-1.772862,42.35,MIA-RAB4B,MIA-RAB4B readthrough (NMD candidate)
91663,6.67E-06,2.16E-06,0.247,-4.73741,-1.169118,158.49,MYADM,myeloid associated differentiation marker
54902,6.70E-06,2.18E-06,0.226,4.73642,1.06815,325.64,TTC19,tetratricopeptide repeat domain 19
65268,6.74E-06,2.19E-06,0.243,-4.73512,-1.149564,471.95,WNK2,WNK lysine deficient protein kinase 2
105369764,6.75E-06,2.19E-06,0.534,-4.73466,-2.53038,23.44,LOC105369764,uncharacterized LOC105369764
105372969,6.79E-06,2.21E-06,0.876,4.73354,4.147844,17.52,LOC105372969,uncharacterized LOC105372969
105374122,6.80E-06,2.21E-06,0.78,-4.7331,-3.693412,17.97,LOC105374122,uncharacterized LOC105374122
105377759,6.82E-06,2.22E-06,1.187,-4.73268,-5.618376,11.87,LOC105377759,uncharacterized LOC105377759
11152,6.82E-06,2.22E-06,0.292,4.7327,1.381429,160.53,WDR45,WD repeat domain 45
55857,6.85E-06,2.23E-06,0.29,4.73156,1.372484,113.86,KIZ,kizuna centrosomal protein
90379,6.87E-06,2.23E-06,0.278,-4.73109,-1.316493,210.49,DCAF15,DDB1 and CUL4 associated factor 15
26528,6.88E-06,2.24E-06,0.175,4.73068,0.827066,1755.94,DAZAP1,DAZ associated protein 1
